Date;BTC;Oil;DJI
2020-08-05;11747.0224609375;45.16999816894531;27201.51953125
2020-08-06;11779.7734375;45.09000015258789;27386.98046875
2020-08-07;11601.47265625;44.400001525878906;27433.48046875
2020-08-10;11878.111328125;44.9900016784668;27791.439453125
2020-08-11;11410.525390625;44.5;27686.91015625
2020-08-12;11584.9345703125;45.43000030517578;27976.83984375
2020-08-13;11784.1376953125;44.959999084472656;27896.720703125
2020-08-14;11768.87109375;44.79999923706055;27931.01953125
2020-08-17;12254.40234375;45.369998931884766;27844.91015625
2020-08-18;11991.2333984375;45.459999084472656;27778.0703125
2020-08-19;11758.283203125;45.369998931884766;27692.880859375
2020-08-20;11878.3720703125;44.900001525878906;27739.73046875
2020-08-21;11592.4892578125;44.349998474121094;27930.330078125
2020-08-24;11774.595703125;45.130001068115234;28308.4609375
2020-08-25;11366.134765625;45.86000061035156;28248.439453125
2020-08-26;11488.36328125;45.63999938964844;28331.919921875
2020-08-27;11323.3974609375;45.09000015258789;28492.26953125
2020-08-28;11542.5;45.04999923706055;28653.869140625
2020-08-31;11680.8203125;45.279998779296875;28430.05078125
2020-09-01;11970.478515625;45.58000183105469;28645.66015625
2020-09-02;11414.0341796875;44.43000030517578;29100.5
2020-09-03;10245.296875;44.06999969482422;28292.73046875
2020-09-04;10511.8134765625;42.65999984741211;28133.310546875
2020-09-08;10131.5166015625;39.779998779296875;27500.890625
2020-09-09;10242.34765625;40.790000915527344;27940.470703125
2020-09-10;10363.138671875;40.060001373291016;27534.580078125
2020-09-11;10400.9150390625;39.83000183105469;27665.640625
2020-09-14;10680.837890625;39.61000061035156;27993.330078125
2020-09-15;10796.951171875;40.529998779296875;27995.599609375
2020-09-16;10974.9052734375;42.220001220703125;28032.380859375
2020-09-17;10948.990234375;43.29999923706055;27901.98046875
2020-09-18;10944.5859375;43.150001525878906;27657.419921875
2020-09-21;10462.259765625;41.439998626708984;27147.69921875
2020-09-22;10538.4599609375;41.720001220703125;27288.1796875
2020-09-23;10246.1865234375;41.77000045776367;26763.130859375
2020-09-24;10760.06640625;41.939998626708984;26815.439453125
2020-09-25;10692.716796875;41.91999816894531;27173.9609375
2020-09-28;10709.65234375;42.43000030517578;27584.060546875
2020-09-29;10844.640625;41.029998779296875;27452.66015625
2020-09-30;10784.4912109375;40.95000076293945;27781.69921875
2020-10-01;10619.4521484375;40.93000030517578;27816.900390625
2020-10-02;10575.974609375;39.27000045776367;27682.810546875
2020-10-05;10793.33984375;41.290000915527344;28148.640625
2020-10-06;10604.40625;42.650001525878906;27772.759765625
2020-10-07;10668.96875;41.9900016784668;28303.4609375
2020-10-08;10915.685546875;43.34000015258789;28425.509765625
2020-10-09;11064.4580078125;42.849998474121094;28586.900390625
2020-10-12;11555.36328125;41.720001220703125;28837.51953125
2020-10-13;11425.8994140625;42.45000076293945;28679.810546875
2020-10-14;11429.5068359375;43.31999969482422;28514.0
2020-10-15;11495.349609375;43.15999984741211;28494.19921875
2020-10-16;11322.123046875;42.93000030517578;28606.310546875
2020-10-19;11742.037109375;42.619998931884766;28195.419921875
2020-10-20;11916.3349609375;43.15999984741211;28308.7890625
2020-10-21;12823.689453125;41.72999954223633;28210.8203125
2020-10-22;12965.8916015625;42.459999084472656;28363.66015625
2020-10-23;12931.5390625;41.77000045776367;28335.5703125
2020-10-26;13075.248046875;40.459999084472656;27685.380859375
2020-10-27;13654.21875;41.20000076293945;27463.189453125
2020-10-28;13271.28515625;39.119998931884766;26519.94921875
2020-10-29;13437.8828125;37.650001525878906;26659.109375
2020-10-30;13546.5224609375;37.459999084472656;26501.599609375
2020-11-02;13550.4892578125;38.970001220703125;26925.05078125
2020-11-03;13950.30078125;39.709999084472656;27480.029296875
2020-11-04;14133.70703125;41.22999954223633;27847.66015625
2020-11-05;15579.8486328125;40.93000030517578;28390.1796875
2020-11-06;15565.880859375;39.45000076293945;28323.400390625
2020-11-09;15332.3154296875;42.400001525878906;29157.970703125
2020-11-10;15290.90234375;43.61000061035156;29420.919921875
2020-11-11;15701.33984375;43.79999923706055;29397.630859375
2020-11-12;16276.34375;43.529998779296875;29080.169921875
2020-11-13;16317.80859375;42.779998779296875;29479.810546875
2020-11-16;16716.111328125;43.81999969482422;29950.439453125
2020-11-17;17645.40625;43.75;29783.349609375
2020-11-18;17804.005859375;44.34000015258789;29438.419921875
2020-11-19;17817.08984375;44.20000076293945;29483.23046875
2020-11-20;18621.314453125;44.959999084472656;29263.48046875
2020-11-23;18364.12109375;46.060001373291016;29591.26953125
2020-11-24;19107.46484375;47.86000061035156;30046.240234375
2020-11-25;18732.12109375;48.61000061035156;29872.470703125
2020-11-27;17108.40234375;48.18000030517578;29910.369140625
2020-11-30;19625.8359375;47.59000015258789;29638.640625
2020-12-01;18802.998046875;47.41999816894531;29823.919921875
2020-12-02;19201.091796875;48.25;29883.7890625
2020-12-03;19445.3984375;48.709999084472656;29969.51953125
2020-12-04;18699.765625;49.25;30218.259765625
2020-12-07;19191.630859375;48.790000915527344;30069.7890625
2020-12-08;18321.14453125;48.84000015258789;30173.880859375
2020-12-09;18553.916015625;48.86000061035156;30068.810546875
2020-12-10;18264.9921875;50.25;29999.259765625
2020-12-11;18058.904296875;49.970001220703125;30046.369140625
2020-12-14;19246.64453125;50.290000915527344;29861.55078125
2020-12-15;19417.076171875;50.7599983215332;30199.310546875
2020-12-16;21310.59765625;51.08000183105469;30154.5390625
2020-12-17;22805.162109375;51.5;30303.369140625
2020-12-18;23137.9609375;52.2599983215332;30179.05078125
2020-12-21;22803.08203125;50.90999984741211;30216.44921875
2020-12-22;23783.029296875;50.08000183105469;30015.509765625
2020-12-23;23241.345703125;51.20000076293945;30129.830078125
2020-12-24;23735.94921875;51.290000915527344;30199.869140625
2020-12-28;27084.80859375;50.86000061035156;30403.970703125
2020-12-29;27362.4375;51.09000015258789;30335.669921875
2020-12-30;28840.953125;51.34000015258789;30409.560546875
2020-12-31;29001.720703125;51.79999923706055;30606.48046875
2021-01-04;31971.9140625;51.09000015258789;30223.890625
2021-01-05;33992.4296875;53.599998474121094;30391.599609375
2021-01-06;36824.36328125;54.29999923706055;30829.400390625
2021-01-07;39371.04296875;54.380001068115234;31041.130859375
2021-01-08;40797.609375;55.9900016784668;31097.970703125
2021-01-11;35566.65625;55.65999984741211;31008.689453125
2021-01-12;33922.9609375;56.58000183105469;31068.689453125
2021-01-13;37316.359375;56.060001373291016;31060.470703125
2021-01-14;39187.328125;56.41999816894531;30991.51953125
2021-01-15;36825.3671875;55.099998474121094;30814.259765625
2021-01-19;36069.8046875;55.900001525878906;30930.51953125
2021-01-20;35547.75;56.08000183105469;31188.380859375
2021-01-21;30825.69921875;56.099998474121094;31176.009765625
2021-01-22;33005.76171875;55.40999984741211;30996.98046875
2021-01-25;32366.392578125;55.880001068115234;30960.0
2021-01-26;32569.849609375;55.90999984741211;30937.0390625
2021-01-27;30432.546875;55.810001373291016;30303.169921875
2021-01-28;33466.09765625;55.529998779296875;30603.359375
2021-01-29;34316.38671875;55.880001068115234;29982.619140625
2021-02-01;33537.17578125;56.349998474121094;30211.91015625
2021-02-02;35510.2890625;57.459999084472656;30687.48046875
2021-02-03;37472.08984375;58.459999084472656;30723.599609375
