Date;Open;High;Low;Close;Adj Close;Volume
23/07/2004;10045.459961;10045.469727;9931.769531;9962.219727;9962.219727;2385400
26/07/2004;9964.709961;10003.799805;9913.919922;9961.919922;9961.919922;2212400
27/07/2004;9963.540039;10103.129883;9963.540039;10085.139648;10085.139648;2362700
28/07/2004;10084.030273;10146.860352;9994.219727;10117.070313;10117.070313;2235600
29/07/2004;10115.519531;10163.009766;10084.839844;10129.240234;10129.240234;2150500
30/07/2004;10129.120117;10149.650391;10086.320313;10139.709961;10139.709961;1972400
02/08/2004;10138.450195;10203.559570;10101.360352;10179.160156;10179.160156;1773300
03/08/2004;10178.269531;10178.280273;10102.839844;10120.240234;10120.240234;1908800
04/08/2004;10117.959961;10162.419922;10068.110352;10126.509766;10126.509766;1574300
05/08/2004;10127.099609;10129.089844;9955.730469;9963.030273;9963.030273;1782500
06/08/2004;9960.669922;9960.740234;9793.049805;9815.330078;9815.330078;2158700
09/08/2004;9816.139648;9858.679688;9811.120117;9814.660156;9814.660156;1483200
10/08/2004;9815.549805;9944.669922;9815.469727;9944.669922;9944.669922;1675900
11/08/2004;9931.240234;9954.179688;9841.360352;9938.320313;9938.320313;1829200
12/08/2004;9936.480469;9936.480469;9808.540039;9814.589844;9814.589844;2480900
13/08/2004;9814.110352;9854.919922;9783.910156;9825.349609;9825.349609;1825900
16/08/2004;9825.349609;9967.080078;9825.349609;9954.549805;9954.549805;1763900
17/08/2004;9955.500000;10023.940430;9952.110352;9972.830078;9972.830078;1861200
18/08/2004;9964.219727;10083.150391;9934.049805;10083.150391;10083.150391;1871500
19/08/2004;10082.780273;10082.780273;9989.870117;10040.820313;10040.820313;1627800
20/08/2004;10040.809570;10126.879883;10012.509766;10110.139648;10110.139648;2097500
23/08/2004;10111.099609;10131.080078;10067.969727;10073.049805;10073.049805;1445000
24/08/2004;10074.889648;10146.790039;10062.129883;10098.629883;10098.629883;1430500
25/08/2004;10098.490234;10199.209961;10068.110352;10181.740234;10181.740234;1725700
26/08/2004;10181.070313;10193.540039;10155.860352;10173.410156;10173.410156;1319600
27/08/2004;10174.070313;10211.250000;10166.690430;10195.009766;10195.009766;1145800
30/08/2004;10193.830078;10196.780273;10122.519531;10122.519531;10122.519531;1148500
31/08/2004;10121.969727;10173.919922;10074.219727;10173.919922;10173.919922;1635800
01/09/2004;10170.120117;10208.269531;10110.650391;10168.459961;10168.459961;1719500
02/09/2004;10168.389648;10301.490234;10162.049805;10290.280273;10290.280273;1812000
03/09/2004;10277.820313;10321.769531;10260.200195;10260.200195;10260.200195;2156700
07/09/2004;10261.519531;10363.360352;10261.450195;10342.790039;10342.790039;2045300
08/09/2004;10342.419922;10361.219727;10305.179688;10313.360352;10313.360352;2222200
09/09/2004;10314.690430;10337.330078;10269.490234;10289.099609;10289.099609;2231600
10/09/2004;10289.469727;10321.919922;10237.780273;10313.070313;10313.070313;2175800
13/09/2004;10306.650391;10348.389648;10292.570313;10314.759766;10314.759766;2032000
14/09/2004;10315.129883;10340.129883;10303.410156;10318.160156;10318.160156;1861800
15/09/2004;10316.900391;10317.049805;10228.780273;10231.360352;10231.360352;2037400
16/09/2004;10231.589844;10281.879883;10228.639648;10244.490234;10244.490234;1732400
17/09/2004;10245.820313;10314.759766;10245.740234;10284.459961;10284.459961;2958800
20/09/2004;10283.870117;10283.870117;10187.190430;10204.889648;10204.889648;2223600
21/09/2004;10204.519531;10270.519531;10200.250000;10244.929688;10244.929688;2238400
22/09/2004;10244.049805;10244.049805;10097.370117;10109.179688;10109.179688;2403900
23/09/2004;10108.290039;10108.740234;10031.160156;10038.900391;10038.900391;2226200
24/09/2004;10039.419922;10081.299805;10034.849609;10047.240234;10047.240234;2040600
27/09/2004;10046.650391;10046.650391;9985.370117;9988.540039;9988.540039;1987100
28/09/2004;9989.730469;10099.519531;9977.919922;10077.400391;10077.400391;2321700
29/09/2004;10056.750000;10136.240234;10050.559570;10136.240234;10136.240234;2185400
30/09/2004;10136.379883;10142.940430;10038.900391;10080.269531;10080.269531;3771300
01/10/2004;10082.040039;10198.620117;10082.040039;10192.650391;10192.650391;2675500
04/10/2004;10191.400391;10270.370117;10191.400391;10216.540039;10216.540039;2531900
05/10/2004;10216.759766;10221.110352;10158.070313;10177.679688;10177.679688;2244100
06/10/2004;10170.700195;10240.139648;10157.990234;10239.919922;10239.919922;2320200
07/10/2004;10239.839844;10240.950195;10124.519531;10125.400391;10125.400391;2753400
08/10/2004;10124.110352;10148.040039;10036.320313;10055.200195;10055.200195;2285900
11/10/2004;10056.089844;10098.780273;10056.089844;10081.969727;10081.969727;1571800
12/10/2004;10080.419922;10102.330078;10017.150391;10077.179688;10077.179688;2158200
13/10/2004;10085.209961;10127.169922;9957.790039;10002.330078;10002.330078;2768000
14/10/2004;10002.540039;10003.360352;9875.129883;9894.450195;9894.450195;2686500
15/10/2004;9895.629883;9982.709961;9895.549805;9933.379883;9933.379883;3175900
18/10/2004;9932.980469;9960.150391;9861.629883;9956.320313;9956.320313;2278400
19/10/2004;9958.379883;10020.549805;9894.889648;9897.620117;9897.620117;2642200
20/10/2004;9895.190430;9895.700195;9804.190430;9886.929688;9886.929688;2726700
21/10/2004;9884.650391;9903.150391;9800.870117;9865.759766;9865.759766;2720500
22/10/2004;9863.849609;9883.250000;9753.019531;9757.809570;9757.809570;2582200
25/10/2004;9757.219727;9777.870117;9708.400391;9749.990234;9749.990234;2333700
26/10/2004;9750.589844;9888.480469;9749.549805;9888.480469;9888.480469;2737700
27/10/2004;9888.250000;10018.549805;9841.950195;10002.030273;10002.030273;2562000
28/10/2004;9998.940430;10044.950195;9952.480469;10004.540039;10004.540039;2544900
29/10/2004;10004.690430;10044.139648;9990.830078;10027.469727;10027.469727;2629500
01/11/2004;10028.730469;10076.589844;10010.150391;10054.389648;10054.389648;2670400
02/11/2004;10053.870117;10132.990234;10011.179688;10035.730469;10035.730469;3694800
03/11/2004;10037.500000;10215.509766;10037.429688;10137.049805;10137.049805;3327900
04/11/2004;10132.480469;10318.230469;10127.980469;10314.759766;10314.759766;3657700
05/11/2004;10317.049805;10416.669922;10316.980469;10387.540039;10387.540039;3257700
08/11/2004;10385.150391;10405.690430;10361.440430;10391.309570;10391.309570;2580400
09/11/2004;10387.620117;10427.809570;10368.589844;10386.370117;10386.370117;2484300
10/11/2004;10378.589844;10439.400391;10378.589844;10385.480469;10385.480469;2812900
11/11/2004;10386.950195;10486.650391;10386.950195;10469.839844;10469.839844;2540800
12/11/2004;10469.209961;10539.599609;10460.400391;10539.009766;10539.009766;3222500
15/11/2004;10541.889648;10563.019531;10517.129883;10550.240234;10550.240234;2664600
16/11/2004;10549.790039;10549.790039;10477.950195;10487.650391;10487.650391;2370600
17/11/2004;10481.830078;10602.849609;10481.830078;10549.570313;10549.570313;2952300
18/11/2004;10549.200195;10585.259766;10547.389648;10572.549805;10572.549805;2422300
19/11/2004;10571.629883;10573.740234;10438.580078;10456.910156;10456.910156;2753400
22/11/2004;10455.730469;10508.040039;10432.009766;10489.419922;10489.419922;2404100
23/11/2004;10486.690430;10514.990234;10436.379883;10492.599609;10492.599609;2547800
24/11/2004;10493.860352;10527.400391;10482.259766;10520.309570;10520.309570;2040700
26/11/2004;10518.690430;10543.290039;10508.559570;10522.230469;10522.230469;915100
29/11/2004;10520.639648;10557.410156;10417.080078;10475.900391;10475.900391;2476700
30/11/2004;10475.269531;10483.139648;10428.019531;10428.019531;10428.019531;2869000
01/12/2004;10425.799805;10590.219727;10425.759766;10590.219727;10590.219727;3079700
02/12/2004;10590.440430;10629.160156;10544.769531;10585.120117;10585.120117;2960500
03/12/2004;10597.900391;10643.049805;10560.580078;10592.209961;10592.209961;2862700
06/12/2004;10591.320313;10591.990234;10526.820313;10547.059570;10547.059570;2186600
07/12/2004;10546.799805;10567.160156;10440.360352;10440.580078;10440.580078;2587100
08/12/2004;10438.769531;10506.849609;10438.660156;10494.230469;10494.230469;2470200
09/12/2004;10492.450195;10562.509766;10418.629883;10552.820313;10552.820313;2787400
10/12/2004;10552.160156;10575.580078;10522.679688;10543.219727;10543.219727;2422900
13/12/2004;10543.440430;10642.530273;10543.209961;10638.320313;10638.320313;2575300
14/12/2004;10640.530273;10695.070313;10621.030273;10676.450195;10676.450195;3038000
15/12/2004;10675.709961;10706.160156;10636.469727;10691.450195;10691.450195;3050100
16/12/2004;10691.709961;10726.849609;10661.669922;10705.639648;10705.639648;2936000
17/12/2004;10704.830078;10739.330078;10641.879883;10649.919922;10649.919922;6191800
20/12/2004;10652.139648;10735.269531;10652.070313;10661.599609;10661.599609;2986500
21/12/2004;10661.889648;10765.269531;10661.889648;10759.429688;10759.429688;2948800
22/12/2004;10752.339844;10822.679688;10739.190430;10815.889648;10815.889648;2529100
23/12/2004;10815.000000;10864.669922;10809.530273;10827.120117;10827.120117;1932700
27/12/2004;10828.009766;10868.070313;10776.129883;10776.129883;10776.129883;1701400
28/12/2004;10776.059570;10859.040039;10773.919922;10854.540039;10854.540039;1698700
29/12/2004;10853.719727;10853.719727;10795.570313;10829.190430;10829.190430;1628300
30/12/2004;10829.120117;10850.179688;10799.709961;10800.299805;10800.299805;1462100
31/12/2004;10800.299805;10832.519531;10781.009766;10783.009766;10783.009766;1411400
03/01/2005;10783.750000;10867.389648;10710.070313;10729.429688;10729.429688;2706200
04/01/2005;10727.809570;10769.559570;10605.150391;10630.780273;10630.780273;2932800
05/01/2005;10629.530273;10684.429688;10597.750000;10597.830078;10597.830078;2635500
06/01/2005;10593.190430;10667.580078;10589.330078;10622.879883;10622.879883;2328500
07/01/2005;10624.799805;10653.250000;10571.740234;10603.959961;10603.959961;2837700
10/01/2005;10603.440430;10663.740234;10582.379883;10621.030273;10621.030273;2795000
11/01/2005;10619.769531;10619.769531;10531.540039;10556.219727;10556.219727;2920500
12/01/2005;10561.320313;10622.879883;10499.469727;10617.780273;10617.780273;2931400
13/01/2005;10617.410156;10618.150391;10485.730469;10505.830078;10505.830078;2711800
14/01/2005;10506.709961;10567.009766;10503.759766;10558.000000;10558.000000;2230700
18/01/2005;10554.230469;10628.940430;10500.580078;10628.790039;10628.790039;2676800
19/01/2005;10626.049805;10626.280273;10536.490234;10539.969727;10539.969727;2422500
20/01/2005;10538.900391;10546.769531;10457.940430;10471.469727;10471.469727;2428100
21/01/2005;10471.980469;10512.179688;10390.849609;10392.990234;10392.990234;2756800
24/01/2005;10393.580078;10442.870117;10368.610352;10368.610352;10368.610352;2591700
25/01/2005;10369.419922;10509.830078;10369.419922;10461.559570;10461.559570;2607200
26/01/2005;10463.190430;10531.990234;10463.190430;10498.589844;10498.589844;2471400
27/01/2005;10498.139648;10498.139648;10429.940430;10467.400391;10467.400391;2696900
28/01/2005;10470.580078;10488.389648;10386.559570;10427.200195;10427.200195;3587200
31/01/2005;10428.759766;10510.190430;10428.759766;10489.940430;10489.940430;2980600
01/02/2005;10489.719727;10570.259766;10489.639648;10551.940430;10551.940430;2838000
02/02/2005;10551.049805;10616.370117;10544.480469;10596.790039;10596.790039;2798600
03/02/2005;10592.209961;10601.150391;10550.089844;10593.099609;10593.099609;2290000
04/02/2005;10593.169922;10723.889648;10586.889648;10716.129883;10716.129883;2462700
07/02/2005;10715.759766;10733.500000;10699.730469;10715.759766;10715.759766;2180400
08/02/2005;10712.509766;10744.509766;10695.959961;10724.629883;10724.629883;2447100
09/02/2005;10717.759766;10741.549805;10660.419922;10664.110352;10664.110352;3100300
10/02/2005;10665.000000;10763.940430;10664.330078;10749.610352;10749.610352;2541500
11/02/2005;10742.919922;10829.190430;10703.429688;10796.009766;10796.009766;2633700
14/02/2005;10795.719727;10802.290039;10773.179688;10791.129883;10791.129883;2153700
15/02/2005;10791.059570;10852.389648;10779.309570;10837.320313;10837.320313;2415000
16/02/2005;10832.030273;10853.429688;10794.160156;10834.879883;10834.879883;2569400
17/02/2005;10835.030273;10841.160156;10752.339844;10754.259766;10754.259766;2578600
18/02/2005;10755.150391;10792.019531;10730.320313;10785.219727;10785.219727;3356600
22/02/2005;10783.379883;10783.450195;10610.540039;10611.200195;10611.200195;3409100
23/02/2005;10609.280273;10700.690430;10608.980469;10673.790039;10673.790039;2684900
24/02/2005;10672.240234;10755.740234;10647.339844;10748.790039;10748.790039;2573400
25/02/2005;10748.419922;10845.599609;10735.769531;10841.599609;10841.599609;2471400
28/02/2005;10842.049805;10842.049805;10730.469727;10766.230469;10766.230469;2881600
01/03/2005;10769.040039;10849.139648;10769.040039;10830.000000;10830.000000;2472100
02/03/2005;10825.679688;10869.830078;10774.290039;10811.969727;10811.969727;2359500
03/03/2005;10812.269531;10869.169922;10767.190430;10833.030273;10833.030273;2334800
04/03/2005;10834.509766;10962.419922;10834.290039;10940.549805;10940.549805;2402100
07/03/2005;10940.549805;10984.459961;10931.459961;10936.860352;10936.860352;2291200
08/03/2005;10935.599609;10952.450195;10900.129883;10912.620117;10912.620117;2059700
09/03/2005;10912.320313;10923.179688;10802.059570;10805.620117;10805.620117;2679700
10/03/2005;10806.280273;10875.519531;10780.349609;10851.509766;10851.509766;2240400
11/03/2005;10845.299805;10872.349609;10758.549805;10774.360352;10774.360352;2430500
14/03/2005;10773.919922;10805.469727;10754.410156;10804.509766;10804.509766;2370500
15/03/2005;10804.290039;10838.650391;10745.099609;10745.099609;10745.099609;2377100
16/03/2005;10741.629883;10741.629883;10612.379883;10633.070313;10633.070313;2786200
17/03/2005;10633.299805;10658.639648;10598.339844;10626.349609;10626.349609;2281600
18/03/2005;10627.830078;10653.690430;10557.040039;10629.669922;10629.669922;5316700
21/03/2005;10629.900391;10630.490234;10534.059570;10565.389648;10565.389648;2545600
22/03/2005;10565.389648;10609.950195;10470.280273;10470.509766;10470.509766;3086900
23/03/2005;10470.580078;10497.419922;10430.530273;10456.019531;10456.019531;3274900
24/03/2005;10457.059570;10518.629883;10442.870117;10442.870117;10442.870117;2381100
28/03/2005;10444.129883;10533.549805;10439.990234;10485.650391;10485.650391;2138200
29/03/2005;10485.650391;10520.839844;10396.240234;10405.700195;10405.700195;3019700
30/03/2005;10405.769531;10544.179688;10404.809570;10540.929688;10540.929688;2760600
31/03/2005;10541.589844;10542.040039;10490.379883;10503.759766;10503.759766;2592500
01/04/2005;10504.570313;10568.929688;10381.019531;10404.299805;10404.299805;3188100
04/04/2005;10401.709961;10444.280273;10356.709961;10421.139648;10421.139648;2938000
05/04/2005;10421.139648;10476.490234;10419.440430;10458.459961;10458.459961;2716900
06/04/2005;10453.450195;10526.000000;10453.379883;10486.019531;10486.019531;2375700
07/04/2005;10485.879883;10557.110352;10476.709961;10546.320313;10546.320313;2833400
08/04/2005;10546.320313;10553.559570;10460.459961;10461.339844;10461.339844;2011100
11/04/2005;10462.080078;10482.179688;10438.440430;10448.559570;10448.559570;1927200
12/04/2005;10448.629883;10529.769531;10360.919922;10507.969727;10507.969727;2670700
13/04/2005;10507.450195;10521.059570;10379.700195;10403.929688;10403.929688;2748500
14/04/2005;10403.709961;10417.889648;10273.429688;10278.750000;10278.750000;3037800
15/04/2005;10276.610352;10278.530273;10076.570313;10087.509766;10087.509766;4173600
18/04/2005;10088.540039;10105.389648;10020.929688;10071.250000;10071.250000;3012200
19/04/2005;10071.549805;10156.530273;10071.549805;10127.410156;10127.410156;2859600
20/04/2005;10131.179688;10186.450195;10000.459961;10012.360352;10012.360352;3239100
21/04/2005;10010.509766;10218.599609;10010.509766;10218.599609;10218.599609;2875500
22/04/2005;10218.599609;10219.339844;10069.919922;10157.709961;10157.709961;2735400
25/04/2005;10158.519531;10260.200195;10158.519531;10242.469727;10242.469727;2312100
26/04/2005;10240.990234;10263.599609;10150.990234;10151.129883;10151.129883;2552700
27/04/2005;10150.320313;10219.559570;10079.450195;10198.799805;10198.799805;2483900
28/04/2005;10194.580078;10194.580078;10070.139648;10070.370117;10070.370117;2793000
29/04/2005;10070.370117;10196.360352;10048.120117;10192.509766;10192.509766;3037900
02/05/2005;10192.000000;10258.429688;10188.070313;10251.700195;10251.700195;2396100
03/05/2005;10251.040039;10304.540039;10208.030273;10256.950195;10256.950195;2777100
04/05/2005;10255.250000;10392.469727;10255.250000;10384.639648;10384.639648;2752400
05/05/2005;10384.490234;10405.769531;10296.480469;10340.379883;10340.379883;2364600
06/05/2005;10339.709961;10400.599609;10339.639648;10345.400391;10345.400391;2304100
09/05/2005;10345.400391;10384.860352;10320.139648;10384.339844;10384.339844;2046000
10/05/2005;10382.940430;10382.940430;10250.230469;10281.110352;10281.110352;2349100
11/05/2005;10272.910156;10311.190430;10184.900391;10300.250000;10300.250000;2148900
12/05/2005;10299.740234;10322.349609;10183.429688;10189.480469;10189.480469;2498400
13/05/2005;10188.230469;10234.339844;10075.549805;10140.120117;10140.120117;2584100
16/05/2005;10139.610352;10255.250000;10138.280273;10252.290039;10252.290039;2172300
17/05/2005;10247.490234;10336.900391;10213.139648;10331.879883;10331.879883;2411100
18/05/2005;10323.190430;10480.849609;10323.040039;10464.450195;10464.450195;2997600
19/05/2005;10464.450195;10494.740234;10435.320313;10493.190430;10493.190430;2091800
20/05/2005;10492.750000;10499.259766;10423.879883;10471.910156;10471.910156;2322500
23/05/2005;10472.799805;10560.809570;10466.070313;10523.559570;10523.559570;2252900
24/05/2005;10522.679688;10522.679688;10471.910156;10503.679688;10503.679688;2046500
25/05/2005;10503.169922;10503.169922;10426.389648;10457.799805;10457.799805;1879900
26/05/2005;10458.679688;10544.099609;10458.610352;10537.599609;10537.599609;1946200
27/05/2005;10537.080078;10552.009766;10517.660156;10542.549805;10542.549805;1680600
31/05/2005;10541.889648;10542.330078;10467.480469;10467.480469;10467.480469;2407800
01/06/2005;10462.860352;10586.370117;10457.910156;10549.870117;10549.870117;2326300
02/06/2005;10548.830078;10559.929688;10510.410156;10553.490234;10553.490234;1876800
03/06/2005;10552.820313;10553.190430;10448.410156;10460.969727;10460.969727;2222300
06/06/2005;10461.639648;10481.000000;10430.969727;10467.030273;10467.030273;1702000
07/06/2005;10466.000000;10578.839844;10465.919922;10483.070313;10483.070313;2139900
08/06/2005;10484.839844;10543.290039;10465.320313;10476.860352;10476.860352;1958100
09/06/2005;10477.750000;10526.370117;10443.309570;10503.019531;10503.019531;2098100
10/06/2005;10503.019531;10538.639648;10452.620117;10512.629883;10512.629883;2171000
13/06/2005;10503.570313;10589.160156;10474.379883;10522.559570;10522.559570;2056300
14/06/2005;10521.950195;10586.700195;10521.790039;10547.570313;10547.570313;1920300
15/06/2005;10548.650391;10589.929688;10495.389648;10566.370117;10566.370117;2208400
16/06/2005;10566.759766;10595.450195;10540.059570;10578.650391;10578.650391;2177300
17/06/2005;10580.410156;10656.290039;10579.490234;10623.070313;10623.070313;3734000
20/06/2005;10621.540039;10637.570313;10562.379883;10609.110352;10609.110352;1731100
21/06/2005;10608.879883;10630.360352;10580.870117;10599.669922;10599.669922;2043300
22/06/2005;10599.360352;10646.240234;10578.040039;10587.929688;10587.929688;1988100
23/06/2005;10587.089844;10589.009766;10419.599609;10421.440430;10421.440430;2880300
24/06/2005;10422.280273;10422.280273;10297.839844;10297.839844;10297.839844;3431500
27/06/2005;10298.070313;10332.129883;10253.490234;10290.780273;10290.780273;2205100
28/06/2005;10291.009766;10409.700195;10290.549805;10405.629883;10405.629883;2153500
29/06/2005;10405.940430;10433.790039;10363.280273;10374.480469;10374.480469;2225500
30/06/2005;10374.179688;10412.790039;10267.219727;10274.969727;10274.969727;3018100
01/07/2005;10273.589844;10343.790039;10273.519531;10303.440430;10303.440430;2313800
05/07/2005;10303.129883;10389.059570;10282.650391;10371.799805;10371.799805;2356200
06/07/2005;10366.519531;10380.469727;10267.610352;10270.679688;10270.679688;2372100
07/07/2005;10269.759766;10310.040039;10175.400391;10302.290039;10302.290039;2753100
08/07/2005;10302.900391;10462.259766;10300.450195;10449.139648;10449.139648;2492600
11/07/2005;10449.599609;10534.219727;10449.599609;10519.719727;10519.719727;2254700
12/07/2005;10519.490234;10544.040039;10483.200195;10513.889648;10513.889648;2333900
13/07/2005;10513.360352;10564.910156;10512.360352;10557.389648;10557.389648;2166600
14/07/2005;10559.860352;10657.690430;10559.860352;10628.889648;10628.889648;2677900
15/07/2005;10629.440430;10654.120117;10600.480469;10640.830078;10640.830078;2397000
18/07/2005;10640.190430;10640.190430;10574.990234;10574.990234;10574.990234;2062900
19/07/2005;10576.900391;10668.519531;10576.900391;10646.559570;10646.559570;3181600
20/07/2005;10629.519531;10691.299805;10581.120117;10689.150391;10689.150391;3124200
21/07/2005;10690.030273;10700.059570;10608.429688;10627.769531;10627.769531;2817500
22/07/2005;10624.190430;10658.580078;10588.049805;10651.179688;10651.179688;2314800
25/07/2005;10651.660156;10686.530273;10591.549805;10596.480469;10596.480469;1902500
26/07/2005;10597.599609;10626.000000;10572.919922;10579.769531;10579.769531;2203900
27/07/2005;10579.450195;10645.919922;10577.379883;10637.089844;10637.089844;2132200
28/07/2005;10633.500000;10710.480469;10629.679688;10705.549805;10705.549805;2201700
29/07/2005;10705.160156;10717.730469;10640.910156;10640.910156;10640.910156;2152800
01/08/2005;10641.780273;10672.360352;10610.889648;10623.150391;10623.150391;1927900
02/08/2005;10623.790039;10699.190430;10623.469727;10683.740234;10683.740234;2416900
03/08/2005;10681.509766;10698.070313;10638.480469;10697.589844;10697.589844;2376500
04/08/2005;10696.799805;10696.879883;10606.669922;10610.099609;10610.099609;2306000
05/08/2005;10610.339844;10610.809570;10554.450195;10558.030273;10558.030273;2182400
08/08/2005;10557.240234;10606.040039;10524.910156;10536.929688;10536.929688;1858800
09/08/2005;10537.650391;10639.080078;10537.650391;10615.669922;10615.669922;2074600
10/08/2005;10606.519531;10719.410156;10570.049805;10594.410156;10594.410156;2584200
11/08/2005;10591.830078;10685.889648;10588.519531;10685.889648;10685.889648;2342500
12/08/2005;10682.700195;10682.780273;10568.299805;10600.309570;10600.309570;2188900
15/08/2005;10599.190430;10655.080078;10557.870117;10634.379883;10634.379883;1733400
16/08/2005;10631.589844;10640.269531;10510.339844;10513.450195;10513.450195;2325200
17/08/2005;10505.599609;10588.929688;10503.370117;10550.709961;10550.709961;2350400
18/08/2005;10549.750000;10592.900391;10517.429688;10554.929688;10554.929688;2139000
19/08/2005;10552.700195;10626.259766;10552.700195;10559.230469;10559.230469;2198300
22/08/2005;10559.230469;10641.150391;10523.959961;10569.889648;10569.889648;2155700
23/08/2005;10571.009766;10577.459961;10496.730469;10519.580078;10519.580078;2106700
24/08/2005;10519.339844;10559.000000;10432.080078;10434.870117;10434.870117;2566400
25/08/2005;10434.389648;10465.360352;10428.339844;10450.629883;10450.629883;1881000
26/08/2005;10450.950195;10450.950195;10383.980469;10397.290039;10397.290039;1921000
29/08/2005;10396.900391;10487.500000;10349.370117;10463.049805;10463.049805;2029700
30/08/2005;10461.540039;10461.540039;10350.000000;10412.820313;10412.820313;2346500
31/08/2005;10409.080078;10484.790039;10356.870117;10481.599609;10481.599609;2812000
01/09/2005;10481.440430;10513.759766;10425.799805;10459.629883;10459.629883;2789900
02/09/2005;10460.669922;10497.450195;10434.709961;10447.370117;10447.370117;2044900
06/09/2005;10447.690430;10593.059570;10447.690430;10589.240234;10589.240234;2336700
07/09/2005;10588.679688;10640.429688;10573.950195;10633.500000;10633.500000;2267900
08/09/2005;10633.110352;10636.490234;10569.339844;10595.929688;10595.929688;2229900
09/09/2005;10594.099609;10695.919922;10593.940430;10678.559570;10678.559570;2471400
12/09/2005;10678.410156;10701.809570;10664.089844;10682.940430;10682.940430;2011900
13/09/2005;10673.709961;10674.030273;10595.290039;10597.440430;10597.440430;2226200
14/09/2005;10597.519531;10633.190430;10536.620117;10544.900391;10544.900391;2253500
15/09/2005;10545.849609;10582.070313;10520.929688;10558.750000;10558.750000;2253500
16/09/2005;10560.500000;10647.360352;10560.419922;10641.940430;10641.940430;5469400
19/09/2005;10641.870117;10644.570313;10521.179688;10557.629883;10557.629883;2335300
20/09/2005;10558.190430;10604.759766;10467.110352;10481.519531;10481.519531;2445600
21/09/2005;10484.230469;10484.549805;10375.240234;10378.030273;10378.030273;2666500
22/09/2005;10376.200195;10444.509766;10350.959961;10422.049805;10422.049805;2542600
23/09/2005;10422.049805;10455.809570;10372.059570;10419.589844;10419.589844;2385900
26/09/2005;10420.219727;10509.230469;10410.110352;10443.629883;10443.629883;2343200
27/09/2005;10444.580078;10496.250000;10415.620117;10456.209961;10456.209961;2249600
28/09/2005;10456.610352;10512.099609;10423.980469;10473.089844;10473.089844;2387400
29/09/2005;10472.610352;10563.370117;10418.009766;10552.780273;10552.780273;2360200
30/09/2005;10552.700195;10569.809570;10526.120117;10568.700195;10568.700195;2221600
03/10/2005;10569.500000;10608.559570;10523.629883;10535.480469;10535.480469;2391900
04/10/2005;10534.360352;10567.820313;10434.790039;10441.110352;10441.110352;3018400
05/10/2005;10434.809570;10438.469727;10316.160156;10317.360352;10317.360352;2667200
06/10/2005;10317.360352;10369.549805;10218.089844;10287.099609;10287.099609;3164400
07/10/2005;10287.419922;10347.299805;10280.620117;10292.309570;10292.309570;2373400
10/10/2005;10292.950195;10323.120117;10237.799805;10238.759766;10238.759766;2365400
11/10/2005;10239.160156;10312.879883;10234.200195;10253.169922;10253.169922;2610000
12/10/2005;10253.809570;10308.879883;10186.089844;10216.910156;10216.910156;2934200
13/10/2005;10216.910156;10241.320313;10156.459961;10216.589844;10216.589844;2704000
14/10/2005;10216.589844;10291.910156;10200.099609;10287.339844;10287.339844;2389500
17/10/2005;10287.419922;10350.990234;10269.809570;10348.099609;10348.099609;2428800
18/10/2005;10349.139648;10361.469727;10285.259766;10285.259766;10285.259766;2975900
19/10/2005;10277.179688;10414.129883;10232.980469;10414.129883;10414.129883;3168800
20/10/2005;10411.730469;10432.780273;10252.129883;10281.099609;10281.099609;3348500
21/10/2005;10282.219727;10350.980469;10193.450195;10215.219727;10215.219727;3579300
24/10/2005;10216.110352;10387.000000;10216.110352;10385.000000;10385.000000;2636900
25/10/2005;10383.879883;10411.650391;10316.879883;10377.870117;10377.870117;2469600
26/10/2005;10377.389648;10434.469727;10336.820313;10344.980469;10344.980469;2668100
27/10/2005;10344.740234;10349.219727;10229.950195;10229.950195;10229.950195;2364900
28/10/2005;10231.150391;10404.700195;10231.150391;10402.769531;10402.769531;2830600
31/10/2005;10403.169922;10486.650391;10403.169922;10440.070313;10440.070313;3200800
01/11/2005;10440.070313;10455.280273;10406.040039;10406.769531;10406.769531;2944800
02/11/2005;10406.290039;10493.540039;10388.759766;10472.730469;10472.730469;2797100
03/11/2005;10470.490234;10561.160156;10470.490234;10522.589844;10522.589844;3209000
04/11/2005;10523.230469;10552.379883;10479.389648;10530.759766;10530.759766;2308700
07/11/2005;10531.240234;10593.349609;10520.429688;10586.230469;10586.230469;2412600
08/11/2005;10574.179688;10574.219727;10524.280273;10539.719727;10539.719727;2017700
09/11/2005;10539.240234;10601.919922;10519.549805;10546.209961;10546.209961;2444300
10/11/2005;10541.160156;10655.530273;10519.389648;10640.099609;10640.099609;2933500
11/11/2005;10640.099609;10696.450195;10637.429688;10686.040039;10686.040039;1958800
14/11/2005;10686.599609;10710.059570;10674.280273;10697.169922;10697.169922;2112900
15/11/2005;10697.169922;10741.990234;10664.269531;10686.440430;10686.440430;2675600
16/11/2005;10683.030273;10712.219727;10652.269531;10674.759766;10674.759766;2860000
17/11/2005;10677.000000;10727.669922;10665.549805;10720.219727;10720.219727;2743200
18/11/2005;10719.339844;10796.259766;10697.250000;10766.330078;10766.330078;3510300
21/11/2005;10766.330078;10835.330078;10761.049805;10820.280273;10820.280273;2502800
22/11/2005;10815.959961;10877.429688;10787.219727;10871.429688;10871.429688;3111900
23/11/2005;10871.429688;10950.750000;10855.339844;10916.089844;10916.089844;2367400
